Tanggal,Provinsi,Kasus Aktif
29-Jul,Jawa Timur,6202
30-Jul,Jawa Timur,6031
31-Jul,Jawa Timur,5976
1-Aug,Jawa Timur,5728
2-Aug,Jawa Timur,5717
3-Aug,Jawa Timur,5707
4-Aug,Jawa Timur,5754
5-Aug,Jawa Timur,5763
6-Aug,Jawa Timur,5566
7-Aug,Jawa Timur,5438
8-Aug,Jawa Timur,5381
9 Aug,Jawa Timur,5403
10 Aug,Jawa Timur,5315
11 Aug,Jawa Timur,5222
12 Aug,Jawa Timur,5164
13 Aug,Jawa Timur,5060
14 Aug,Jawa Timur,4996
15 Aug,Jawa Timur,4956
16 Aug,Jawa Timur,5041
17 Aug,Jawa Timur,4947
18 Aug,Jawa Timur,4864
19 Aug,Jawa Timur,4736
20 Aug,Jawa Timur,4674
21 Aug,Jawa Timur,4688
22 Aug,Jawa Timur,4582
23 Aug,Jawa Timur,4511
24 Aug,Jawa Timur,4487
25 Aug,Jawa Timur,4475
26 Aug,Jawa Timur,4428
27 Aug,Jawa Timur,4424
28 Aug,Jawa Timur,4583
29 Aug,Jawa Timur,4898
30 Aug,Jawa Timur,5115
31 Aug,Jawa Timur,5034
1 Sep,Jawa Timur,5034
2 Sep,Jawa Timur,5076
3 Sep,Jawa Timur,5079
4 Sep,Jawa Timur,5116
5 Sep,Jawa Timur,5136
6 Sep,Jawa Timur,5045
7 Sep,Jawa Timur,5076
8 Sep,Jawa Timur,5003
9 Sep,Jawa Timur,4995
10 Sep,Jawa Timur,5127
11 Sep,Jawa Timur,5176
12 Sep,Jawa Timur,5169
13 Sep,Jawa Timur,4785
14 Sep,Jawa Timur,4726
15 Sep,Jawa Timur,4734
16 Sep,Jawa Timur,4729
17 Sep,Jawa Timur,4746
18 Sep,Jawa Timur,4678
19 Sep,Jawa Timur,4608
20 Sep,Jawa Timur,4509
21 Sep,Jawa Timur,4511
22 Sep,Jawa Timur,4424
23 Sep,Jawa Timur,4289
24 Sep,Jawa Timur,4174
25 Sep,Jawa Timur,4102
26 Sep,Jawa Timur,4025
27 Sep,Jawa Timur,3827
28 Sep,Jawa Timur,3713
29 Sep,Jawa Timur,3580
30 Sep,Jawa Timur,3494
1 Oct,Jawa Timur,3455
2 Oct,Jawa Timur,3360
3 Oct,Jawa Timur,3302
4 Oct,Jawa Timur,3215
5 Oct,Jawa Timur,3145
6 Oct,Jawa Timur,3112
7 Oct,Jawa Timur,3125
8 Oct,Jawa Timur,3114
9 Oct,Jawa Timur,3098
10 Oct,Jawa Timur,3093
11 Oct,Jawa Timur,3069
12 Oct,Jawa Timur,3040
13 Oct,Jawa Timur,2983
14 Oct,Jawa Timur,2935
15 Oct,Jawa Timur,2878
16 Oct,Jawa Timur,2804
17 Oct,Jawa Timur,2706
18 Oct,Jawa Timur,2680
19 Oct,Jawa Timur,2563
20 Oct,Jawa Timur,2536
21 Oct,Jawa Timur,2524
22 Oct,Jawa Timur,2432
23 Oct,Jawa Timur,2374
24 Oct,Jawa Timur,2341
25 Oct,Jawa Timur,2351
26 Oct,Jawa Timur,2331
27 Oct,Jawa Timur,2352
28 Oct,Jawa Timur,2345
29 Oct,Jawa Timur,2343
30 Oct,Jawa Timur,2332
31 Oct,Jawa Timur,2319
1 Nov,Jawa Timur,2241
2 Nov,Jawa Timur,2202
3 Nov,Jawa Timur,2194
4 Nov,Jawa Timur,2170
5 Nov,Jawa Timur,2166
6 Nov,Jawa Timur,2168
7 Nov,Jawa Timur,2156
8 Nov,Jawa Timur,2162
9 Nov,Jawa Timur,2140
10 Nov,Jawa Timur,2091
11 Nov,Jawa Timur,2055
12 Nov,Jawa Timur,2063
13 Nov,Jawa Timur,2067
14 Nov,Jawa Timur,2068
15 Nov,Jawa Timur,2015
16 Nov,Jawa Timur,2018
17 Nov,Jawa Timur,2172
18 Nov,Jawa Timur,2268
19 Nov,Jawa Timur,2458
20 Nov,Jawa Timur,2496
21 Nov,Jawa Timur,2563
22 Nov,Jawa Timur,2533
23 Nov,Jawa Timur,2471
24 Nov,Jawa Timur,2637
25 Nov,Jawa Timur,2724
26 Nov,Jawa Timur,2784
27 Nov,Jawa Timur,2814
28 Nov,Jawa Timur,2841
29 Nov,Jawa Timur,2937
30 Nov,Jawa Timur,2986
1 Dec,Jawa Timur,3012
2 Dec,Jawa Timur,3045
3 Dec,Jawa Timur,3240
4 Dec,Jawa Timur,3433
5 Dec,Jawa Timur,3504
6 Dec,Jawa Timur,3659
7 Dec,Jawa Timur,3729
8 Dec,Jawa Timur,3693
9 Dec,Jawa Timur,4015
10 Dec,Jawa Timur,4103
11 Dec,Jawa Timur,4299
12 Dec,Jawa Timur,4498
13 Dec,Jawa Timur,4592
14 Dec,Jawa Timur,4734
15 Dec,Jawa Timur,4660
16 Dec,Jawa Timur,4831
17 Dec,Jawa Timur,5065
18 Dec,Jawa Timur,5238
19 Dec,Jawa Timur,5422
20 Dec,Jawa Timur,5292
21 Dec,Jawa Timur,5475
22 Dec,Jawa Timur,5538
23 Dec,Jawa Timur,5662
24 Dec,Jawa Timur,5778
25 Dec,Jawa Timur,6002
26 Dec,Jawa Timur,6086
27 Dec,Jawa Timur,6184
28 Dec,Jawa Timur,6221
29 Dec,Jawa Timur,6153
30 Dec,Jawa Timur,6077
31 Dec,Jawa Timur,6190
1 Jan,Jawa Timur,6201
2 Jan,Jawa Timur,6066
3 Jan,Jawa Timur,5997
4 Jan,Jawa Timur,6038
5 Jan,Jawa Timur,6132
6 Jan,Jawa Timur,6224
7 Jan,Jawa Timur,6247
8 Jan,Jawa Timur,6457
9 Jan,Jawa Timur,6627
10 Jan,Jawa Timur,6601
11 Jan,Jawa Timur,6801
12 Jan,Jawa Timur,6865
13 Jan,Jawa Timur,6864
14 Jan,Jawa Timur,6998
15 Jan,Jawa Timur,7265
16 Jan,Jawa Timur,7640
17 Jan,Jawa Timur,7572
18 Jan,Jawa Timur,7520
19 Jan,Jawa Timur,7589
20 Jan,Jawa Timur,7636
21 Jan,Jawa Timur,7742
22 Jan,Jawa Timur,7933
23 Jan,Jawa Timur,7942
24 Jan,Jawa Timur,7839
25 Jan,Jawa Timur,7826
26 Jan,Jawa Timur,7886
27 Jan,Jawa Timur,7953
28 Jan,Jawa Timur,8067
29 Jan,Jawa Timur,8008
30 Jan,Jawa Timur,7844
31 Jan,Jawa Timur,7767
1 Feb,Jawa Timur,7436
2 Feb,Jawa Timur,7340
3 Feb,Jawa Timur,7119
4 Feb,Jawa Timur,6945
5 Feb,Jawa Timur,6823
6 Feb,Jawa Timur,6736
7 Feb,Jawa Timur,6480
8 Feb,Jawa Timur,6194
9 Feb,Jawa Timur,5891
10 Feb,Jawa Timur,5752
11 Feb,Jawa Timur,5917
12 Feb,Jawa Timur,5488
13 Feb,Jawa Timur,5337
14 Feb,Jawa Timur,5137
15 Feb,Jawa Timur,4794
16 Feb,Jawa Timur,4634
17 Feb,Jawa Timur,4583
18 Feb,Jawa Timur,4441
19 Feb,Jawa Timur,4371
20 Feb,Jawa Timur,4347
21 Feb,Jawa Timur,4185
22 Feb,Jawa Timur,4041
23 Feb,Jawa Timur,4031
24 Feb,Jawa Timur,4023
25 Feb,Jawa Timur,3924
26 Feb,Jawa Timur,3898
27 Feb,Jawa Timur,3802
28 Feb,Jawa Timur,3634
1 Mar,Jawa Timur,3488
2 Mar,Jawa Timur,3340
3 Mar,Jawa Timur,3223
4 Mar,Jawa Timur,3103
5 Mar,Jawa Timur,3012
6 Mar,Jawa Timur,2922
7 Mar,Jawa Timur,2802
8 Mar,Jawa Timur,2675
9 Mar,Jawa Timur,2608
10 Mar,Jawa Timur,2584
11 Mar,Jawa Timur,2528
12 Mar,Jawa Timur,2485
13 Mar,Jawa Timur,2414
14 Mar,Jawa Timur,2373
15 Mar,Jawa Timur,2291
16 Mar,Jawa Timur,2235
17 Mar,Jawa Timur,2189
18 Mar,Jawa Timur,2181
19 Mar,Jawa Timur,2147
20 Mar,Jawa Timur,2114
21 Mar,Jawa Timur,2122
22 Mar,Jawa Timur,2074
23 Mar,Jawa Timur,2015
24 Mar,Jawa Timur,2047
25 Mar,Jawa Timur,2141
26 Mar,Jawa Timur,2161
27 Mar,Jawa Timur,2064
28 Mar,Jawa Timur,2078
29 Mar,Jawa Timur,2020
30 Mar,Jawa Timur,1998
31 Mar,Jawa Timur,2023
1 Apr,Jawa Timur,2024
2 Apr,Jawa Timur,1994
3 Apr,Jawa Timur,1953
4 Apr,Jawa Timur,1945
5 Apr,Jawa Timur,1876
6 Apr,Jawa Timur,1856
7 Apr,Jawa Timur,1924
8 Apr,Jawa Timur,1965
9 Apr,Jawa Timur,2010
10 Apr,Jawa Timur,2034
11 Apr,Jawa Timur,1997
12 Apr,Jawa Timur,1979
13 Apr,Jawa Timur,1973
14 Apr,Jawa Timur,1977
15 Apr,Jawa Timur,2017
16 Apr,Jawa Timur,2041
17 Apr,Jawa Timur,2050
18 Apr,Jawa Timur,2051
19 Apr,Jawa Timur,2039
20 Apr,Jawa Timur,2051
21 Apr,Jawa Timur,2097
22 Apr,Jawa Timur,2130
23 Apr,Jawa Timur,2143
24 Apr,Jawa Timur,2152
25 Apr,Jawa Timur,2155
26 Apr,Jawa Timur,1715
27 Apr,Jawa Timur,1683
28 Apr,Jawa Timur,1697
29 Apr,Jawa Timur,1746
30 Apr,Jawa Timur,1775
1 May,Jawa Timur,1785
2 May,Jawa Timur,1756
3 May,Jawa Timur,1699
4 May,Jawa Timur,1722
5 May,Jawa Timur,1741
6 May,Jawa Timur,1722
7 May,Jawa Timur,1652
8 May,Jawa Timur,1651
9 May,Jawa Timur,1668
10 May,Jawa Timur,1640
11 May,Jawa Timur,1673
12 May,Jawa Timur,1675
13 May,Jawa Timur,1661
14 May,Jawa Timur,1614
15 May,Jawa Timur,1542
16 May,Jawa Timur,1526
17 May,Jawa Timur,1435
18 May,Jawa Timur,1411
19 May,Jawa Timur,1437
20 May,Jawa Timur,1432
21 May,Jawa Timur,1491
22 May,Jawa Timur,1512
23 May,Jawa Timur,1524
24 May,Jawa Timur,1525
25 May,Jawa Timur,1537
26 May,Jawa Timur,1648
27 May,Jawa Timur,1660
28 May,Jawa Timur,1681
29 May,Jawa Timur,1714
30 May,Jawa Timur,1754
31 May,Jawa Timur,1748
1 Jun,Jawa Timur,1782
2 Jun,Jawa Timur,1789
3 Jun,Jawa Timur,1818
4 Jun,Jawa Timur,1841
5 Jun,Jawa Timur,1879
6 Jun,Jawa Timur,1946
7 Jun,Jawa Timur,2023
8 Jun,Jawa Timur,2131
9 Jun,Jawa Timur,2283
10 Jun,Jawa Timur,2449
11 Jun,Jawa Timur,2599
12 Jun,Jawa Timur,2731
13 Jun,Jawa Timur,2915
14 Jun,Jawa Timur,3008
15 Jun,Jawa Timur,3221
16 Jun,Jawa Timur,3621
17 Jun,Jawa Timur,3951
18 Jun,Jawa Timur,4235
19 Jun,Jawa Timur,4544
20 Jun,Jawa Timur,4856
21 Jun,Jawa Timur,5158
22 Jun,Jawa Timur,5480
23 Jun,Jawa Timur,5880
24 Jun,Jawa Timur,6380
25 Jun,Jawa Timur,6794
26 Jun,Jawa Timur,7155
27 Jun,Jawa Timur,7483
28 Jun,Jawa Timur,7939
29 Jun,Jawa Timur,8379
30 Jun,Jawa Timur,8840
1 Jul,Jawa Timur,9468
2 Jul,Jawa Timur,9987
3 Jul,Jawa Timur,10708
4 Jul,Jawa Timur,11358
5 Jul,Jawa Timur,11885
6 Jul,Jawa Timur,12494
7 Jul,Jawa Timur,13842
8 Jul,Jawa Timur,14937
9 Jul,Jawa Timur,15572
10 Jul,Jawa Timur,16412
11 Jul,Jawa Timur,17118
12 Jul,Jawa Timur,18020
13 Jul,Jawa Timur,21979
14 Jul,Jawa Timur,26996
15 Jul,Jawa Timur,33027
16 Jul,Jawa Timur,38288
17 Jul,Jawa Timur,42221
18 Jul,Jawa Timur,44566
19 Jul,Jawa Timur,45765
20 Jul,Jawa Timur,48569
21 Jul,Jawa Timur,49046
22 Jul,Jawa Timur,52219
23 Jul,Jawa Timur,54697
24 Jul,Jawa Timur,55612
25 Jul,Jawa Timur,55191
26 Jul,Jawa Timur,53487
27 Jul,Jawa Timur,54514
28 Jul,Jawa Timur,55944
29 Jul,Jawa Timur,57126
30 Jul,Jawa Timur,56990
31 Jul,Jawa Timur,56194
1 Aug,Jawa Timur,53547
2 Aug,Jawa Timur,49855
3 Aug,Jawa Timur,49263
4 Aug,Jawa Timur,48762
5 Aug,Jawa Timur,47875
6 Aug,Jawa Timur,46978
7 Aug,Jawa Timur,45565
8 Aug,Jawa Timur,44271
9 Aug,Jawa Timur,42454
10 Aug,Jawa Timur,41272
11 Aug,Jawa Timur,39451
12 Aug,Jawa Timur,38165
13 Aug,Jawa Timur,37706
14 Aug,Jawa Timur,36173
15 Aug,Jawa Timur,34123
16 Aug,Jawa Timur,31662
17 Aug,Jawa Timur,29780
18 Aug,Jawa Timur,27827
19 Aug,Jawa Timur,26908
20 Aug,Jawa Timur,25866
21 Aug,Jawa Timur,24416
22 Aug,Jawa Timur,22832
23 Aug,Jawa Timur,20434
24 Aug,Jawa Timur,18636
25 Aug,Jawa Timur,17359
26 Aug,Jawa Timur,15922
27 Aug,Jawa Timur,14800
28 Aug,Jawa Timur,13784
29 Aug,Jawa Timur,12695
30 Aug,Jawa Timur,11563
31 Aug,Jawa Timur,11091
1 Sep,Jawa Timur,10593
2 Sep,Jawa Timur,9797
3 Sep,Jawa Timur,9389
4 Sep,Jawa Timur,8710
5 Sep,Jawa Timur,8209
6 Sep,Jawa Timur,7520
7 Sep,Jawa Timur,7121
8 Sep,Jawa Timur,6729
9 Sep,Jawa Timur,6344
10 Sep,Jawa Timur,6023
11 Sep,Jawa Timur,5850
12 Sep,Jawa Timur,5572
13 Sep,Jawa Timur,5171
14 Sep,Jawa Timur,4909
15 Sep,Jawa Timur,4636
16 Sep,Jawa Timur,4289
17 Sep,Jawa Timur,4005
18 Sep,Jawa Timur,3742
19 Sep,Jawa Timur,3484
20 Sep,Jawa Timur,3191
21 Sep,Jawa Timur,2956
22 Sep,Jawa Timur,2870
23 Sep,Jawa Timur,2640
24 Sep,Jawa Timur,2484
25 Sep,Jawa Timur,2314
26 Sep,Jawa Timur,2237
27 Sep,Jawa Timur,2028
28 Sep,Jawa Timur,1947
29 Sep,Jawa Timur,1886
30 Sep,Jawa Timur,1811
21-Mar,Bali,2
22-Mar,Bali,1
23-Mar,Bali,4
24-Mar,Bali,4
25-Mar,Bali,7
26-Mar,Bali,7
27-Mar,Bali,7
28-Mar,Bali,7
29-Mar,Bali,8
30-Mar,Bali,17
31-Mar,Bali,17
1-Apr,Bali,13
2-Apr,Bali,13
3-Apr,Bali,15
4-Apr,Bali,20
5-Apr,Bali,15
6-Apr,Bali,23
7-Apr,Bali,23
8-Apr,Bali,29
9-Apr,Bali,43
10-Apr,Bali,54
11-Apr,Bali,58
12-Apr,Bali,60
13-Apr,Bali,64
14-Apr,Bali,69
15-Apr,Bali,73
16-Apr,Bali,79
17-Apr,Bali,86
18-Apr,Bali,92
19-Apr,Bali,94
20-Apr,Bali,95
21-Apr,Bali,105
22-Apr,Bali,101
23-Apr,Bali,108
24-Apr,Bali,118
25-Apr,Bali,109
26-Apr,Bali,107
27-Apr,Bali,109
28-Apr,Bali,123
29-Apr,Bali,115
30-Apr,Bali,105
1-May,Bali,110
2-May,Bali,104
3-May,Bali,107
4-May,Bali,108
5-May,Bali,113
6-May,Bali,107
7-May,Bali,100
8-May,Bali,101
9-May,Bali,105
10-May,Bali,103
11-May,Bali,100
12-May,Bali,109
13-May,Bali,108
14-May,Bali,110
15-May,Bali,107
16-May,Bali,99
17-May,Bali,94
18-May,Bali,98
19-May,Bali,92
20-May,Bali,91
21-May,Bali,90
22-May,Bali,92
23-May,Bali,97
24-May,Bali,97
25-May,Bali,97
26-May,Bali,108
27-May,Bali,109
28-May,Bali,102
29-May,Bali,119
30-May,Bali,123
31-May,Bali,132
1-Jun,Bali,143
2-Jun,Bali,148
3-Jun,Bali,136
4-Jun,Bali,141
5-Jun,Bali,150
6-Jun,Bali,181
7-Jun,Bali,204
8-Jun,Bali,212
9-Jun,Bali,194
10-Jun,Bali,223
11-Jun,Bali,230
12-Jun,Bali,242
13-Jun,Bali,255
14-Jun,Bali,261
15-Jun,Bali,252
16-Jun,Bali,266
17-Jun,Bali,281
18-Jun,Bali,336
19-Jun,Bali,404
20-Jun,Bali,420
21-Jun,Bali,438
22-Jun,Bali,456
23-Jun,Bali,468
24-Jun,Bali,503
25-Jun,Bali,546
26-Jun,Bali,522
27-Jun,Bali,607
28-Jun,Bali,630
29-Jun,Bali,648
30-Jun,Bali,681
1-Jul,Bali,652
2-Jul,Bali,749
3-Jul,Bali,777
4-Jul,Bali,842
5-Jul,Bali,862
6-Jul,Bali,903
7-Jul,Bali,881
8-Jul,Bali,867
9-Jul,Bali,827
10-Jul,Bali,882
11-Jul,Bali,768
12-Jul,Bali,757
13-Jul,Bali,722
14-Jul,Bali,759
15-Jul,Bali,779
16-Jul,Bali,782
17-Jul,Bali,777
18-Jul,Bali,781
19-Jul,Bali,713
20-Jul,Bali,679
21-Jul,Bali,700
22-Jul,Bali,710
23-Jul,Bali,696
24-Jul,Bali,688
25-Jul,Bali,658
26-Jul,Bali,620
27-Jul,Bali,601
28-Jul,Bali,574
29-Jul,Bali,551
30-Jul,Bali,524
31-Jul,Bali,483
1-Aug,Bali,476
2-Aug,Bali,469
3-Aug,Bali,455
4-Aug,Bali,445
5-Aug,Bali,439
6-Aug,Bali,428
7-Aug,Bali,425
8-Aug,Bali,431
9 Aug,Bali,461
10 Aug,Bali,460
11 Aug,Bali,457
12 Aug,Bali,455
13 Aug,Bali,453
14 Aug,Bali,447
15 Aug,Bali,449
16 Aug,Bali,437
17 Aug,Bali,436
18 Aug,Bali,459
19 Aug,Bali,468
20 Aug,Bali,490
21 Aug,Bali,503
22 Aug,Bali,513
23 Aug,Bali,508
24 Aug,Bali,517
25 Aug,Bali,538
26 Aug,Bali,555
27 Aug,Bali,561
28 Aug,Bali,581
29 Aug,Bali,600
30 Aug,Bali,658
31 Aug,Bali,705
1 Sep,Bali,763
2 Sep,Bali,826
3 Sep,Bali,879
4 Sep,Bali,985
5 Sep,Bali,1046
6 Sep,Bali,1090
7 Sep,Bali,1158
8 Sep,Bali,1196
9 Sep,Bali,1259
10 Sep,Bali,1246
11 Sep,Bali,1288
12 Sep,Bali,1352
13 Sep,Bali,1361
14 Sep,Bali,1351
15 Sep,Bali,1359
16 Sep,Bali,1354
17 Sep,Bali,1319
18 Sep,Bali,1271
19 Sep,Bali,1209
20 Sep,Bali,1195
21 Sep,Bali,1248
22 Sep,Bali,1230
23 Sep,Bali,1267
24 Sep,Bali,1250
25 Sep,Bali,1316
26 Sep,Bali,1290
27 Sep,Bali,1291
28 Sep,Bali,1250
29 Sep,Bali,1225
30 Sep,Bali,1238
1 Oct,Bali,1254
2 Oct,Bali,1287
3 Oct,Bali,1281
4 Oct,Bali,1258
5 Oct,Bali,1210
6 Oct,Bali,1174
7 Oct,Bali,1154
8 Oct,Bali,1129
9 Oct,Bali,1125
10 Oct,Bali,1110
11 Oct,Bali,1118
12 Oct,Bali,1070
13 Oct,Bali,997
14 Oct,Bali,958
15 Oct,Bali,900
16 Oct,Bali,858
17 Oct,Bali,849
18 Oct,Bali,842
19 Oct,Bali,848
20 Oct,Bali,816
21 Oct,Bali,806
22 Oct,Bali,793
23 Oct,Bali,787
24 Oct,Bali,764
25 Oct,Bali,790
26 Oct,Bali,796
27 Oct,Bali,781
28 Oct,Bali,811
29 Oct,Bali,812
30 Oct,Bali,766
31 Oct,Bali,853
1 Nov,Bali,751
2 Nov,Bali,689
3 Nov,Bali,667
4 Nov,Bali,662
5 Nov,Bali,617
6 Nov,Bali,607
7 Nov,Bali,625
8 Nov,Bali,621
9 Nov,Bali,618
10 Nov,Bali,660
11 Nov,Bali,617
12 Nov,Bali,655
13 Nov,Bali,663
14 Nov,Bali,698
15 Nov,Bali,663
16 Nov,Bali,660
17 Nov,Bali,653
18 Nov,Bali,636
19 Nov,Bali,658
20 Nov,Bali,663
21 Nov,Bali,684
22 Nov,Bali,725
23 Nov,Bali,727
24 Nov,Bali,732
25 Nov,Bali,758
26 Nov,Bali,814
27 Nov,Bali,840
28 Nov,Bali,835
29 Nov,Bali,887
30 Nov,Bali,859
1 Dec,Bali,911
2 Dec,Bali,1018
3 Dec,Bali,1118
4 Dec,Bali,1168
5 Dec,Bali,1123
6 Dec,Bali,1157
7 Dec,Bali,944
8 Dec,Bali,890
9 Dec,Bali,927
10 Dec,Bali,936
11 Dec,Bali,926
12 Dec,Bali,898
13 Dec,Bali,904
14 Dec,Bali,879
15 Dec,Bali,875
16 Dec,Bali,872
17 Dec,Bali,901
18 Dec,Bali,941
19 Dec,Bali,951
20 Dec,Bali,955
21 Dec,Bali,971
22 Dec,Bali,921
23 Dec,Bali,946
24 Dec,Bali,939
25 Dec,Bali,941
26 Dec,Bali,929
27 Dec,Bali,894
28 Dec,Bali,897
29 Dec,Bali,926
30 Dec,Bali,967
31 Dec,Bali,1043
1 Jan,Bali,1050
2 Jan,Bali,1082
3 Jan,Bali,1121
4 Jan,Bali,1101
5 Jan,Bali,1156
6 Jan,Bali,1185
7 Jan,Bali,1232
8 Jan,Bali,1345
9 Jan,Bali,1420
10 Jan,Bali,1474
11 Jan,Bali,1561
12 Jan,Bali,1769
13 Jan,Bali,1910
14 Jan,Bali,1957
15 Jan,Bali,2060
16 Jan,Bali,2227
17 Jan,Bali,2359
18 Jan,Bali,2342
19 Jan,Bali,2356
20 Jan,Bali,2598
21 Jan,Bali,2852
22 Jan,Bali,2927
23 Jan,Bali,2906
24 Jan,Bali,2973
25 Jan,Bali,2843
26 Jan,Bali,3147
27 Jan,Bali,3432
28 Jan,Bali,3502
29 Jan,Bali,3603
30 Jan,Bali,3553
31 Jan,Bali,3512
1 Feb,Bali,3493
2 Feb,Bali,3424
3 Feb,Bali,3440
4 Feb,Bali,3282
5 Feb,Bali,3315
6 Feb,Bali,3116
7 Feb,Bali,3109
8 Feb,Bali,2901
9 Feb,Bali,3075
10 Feb,Bali,3053
11 Feb,Bali,2990
12 Feb,Bali,2977
13 Feb,Bali,2893
14 Feb,Bali,2797
15 Feb,Bali,2734
16 Feb,Bali,2685
17 Feb,Bali,2812
18 Feb,Bali,2762
19 Feb,Bali,2635
20 Feb,Bali,2361
21 Feb,Bali,2404
22 Feb,Bali,2348
23 Feb,Bali,2317
24 Feb,Bali,2325
25 Feb,Bali,2289
26 Feb,Bali,2344
27 Feb,Bali,2142
28 Feb,Bali,2219
1 Mar,Bali,2144
2 Mar,Bali,2078
3 Mar,Bali,2046
4 Mar,Bali,2041
5 Mar,Bali,1997
6 Mar,Bali,1926
7 Mar,Bali,1855
8 Mar,Bali,1815
9 Mar,Bali,1782
10 Mar,Bali,1802
11 Mar,Bali,1810
12 Mar,Bali,1767
13 Mar,Bali,1760
14 Mar,Bali,1760
15 Mar,Bali,1625
16 Mar,Bali,1474
17 Mar,Bali,1414
18 Mar,Bali,1523
19 Mar,Bali,1512
20 Mar,Bali,1436
21 Mar,Bali,1479
22 Mar,Bali,1454
23 Mar,Bali,1487
24 Mar,Bali,1534
25 Mar,Bali,1594
26 Mar,Bali,1614
27 Mar,Bali,1629
28 Mar,Bali,1601
29 Mar,Bali,1531
30 Mar,Bali,1531
31 Mar,Bali,1573
1 Apr,Bali,1554
2 Apr,Bali,1582
3 Apr,Bali,1539
4 Apr,Bali,1559
5 Apr,Bali,1569
6 Apr,Bali,1566
7 Apr,Bali,1622
8 Apr,Bali,1607
9 Apr,Bali,1639
10 Apr,Bali,1662
11 Apr,Bali,1656
12 Apr,Bali,1659
13 Apr,Bali,1680
14 Apr,Bali,1729
15 Apr,Bali,1748
16 Apr,Bali,1622
17 Apr,Bali,1611
18 Apr,Bali,1593
19 Apr,Bali,1491
20 Apr,Bali,1418
21 Apr,Bali,1454
22 Apr,Bali,1393
23 Apr,Bali,1374
24 Apr,Bali,1390
25 Apr,Bali,1374
26 Apr,Bali,1298
27 Apr,Bali,1311
28 Apr,Bali,1336
29 Apr,Bali,1290
30 Apr,Bali,1283
1 May,Bali,1254
2 May,Bali,1236
3 May,Bali,1221
4 May,Bali,1238
5 May,Bali,1255
6 May,Bali,1252
7 May,Bali,1190
8 May,Bali,1193
9 May,Bali,1172
10 May,Bali,1123
11 May,Bali,1119
12 May,Bali,1118
13 May,Bali,1134
14 May,Bali,1082
15 May,Bali,1001
16 May,Bali,993
17 May,Bali,949
18 May,Bali,921
19 May,Bali,899
20 May,Bali,876
21 May,Bali,817
22 May,Bali,777
23 May,Bali,791
24 May,Bali,786
25 May,Bali,760
26 May,Bali,773
27 May,Bali,735
28 May,Bali,717
29 May,Bali,691
30 May,Bali,671
31 May,Bali,634
1 Jun,Bali,611
2 Jun,Bali,568
3 Jun,Bali,543
4 Jun,Bali,516
5 Jun,Bali,500
6 Jun,Bali,473
7 Jun,Bali,464
8 Jun,Bali,455
9 Jun,Bali,437
10 Jun,Bali,439
11 Jun,Bali,423
12 Jun,Bali,407
13 Jun,Bali,406
14 Jun,Bali,394
15 Jun,Bali,417
16 Jun,Bali,460
17 Jun,Bali,485
18 Jun,Bali,524
19 Jun,Bali,637
20 Jun,Bali,704
21 Jun,Bali,734
22 Jun,Bali,810
23 Jun,Bali,919
24 Jun,Bali,1028
25 Jun,Bali,1157
26 Jun,Bali,1310
27 Jun,Bali,1408
28 Jun,Bali,1464
29 Jun,Bali,1599
30 Jun,Bali,1707
1 Jul,Bali,1892
2 Jul,Bali,2050
3 Jul,Bali,2140
4 Jul,Bali,2360
5 Jul,Bali,2553
6 Jul,Bali,2703
7 Jul,Bali,2990
8 Jul,Bali,3293
9 Jul,Bali,3641
10 Jul,Bali,4015
11 Jul,Bali,4269
12 Jul,Bali,4596
13 Jul,Bali,4939
14 Jul,Bali,5394
15 Jul,Bali,5803
16 Jul,Bali,6191
17 Jul,Bali,6658
18 Jul,Bali,7117
19 Jul,Bali,7312
20 Jul,Bali,7636
21 Jul,Bali,8066
22 Jul,Bali,8631
23 Jul,Bali,9320
24 Jul,Bali,9656
25 Jul,Bali,9922
26 Jul,Bali,10172
27 Jul,Bali,10624
28 Jul,Bali,11077
29 Jul,Bali,11561
30 Jul,Bali,12078
31 Jul,Bali,12416
1 Aug,Bali,12690
2 Aug,Bali,12917
3 Aug,Bali,13344
4 Aug,Bali,13594
5 Aug,Bali,13803
6 Aug,Bali,13475
7 Aug,Bali,13202
8 Aug,Bali,13082
9 Aug,Bali,12937
10 Aug,Bali,12736
11 Aug,Bali,12831
12 Aug,Bali,12592
13 Aug,Bali,12327
14 Aug,Bali,12444
15 Aug,Bali,11426
16 Aug,Bali,11303
17 Aug,Bali,11206
18 Aug,Bali,10720
19 Aug,Bali,10665
20 Aug,Bali,10387
21 Aug,Bali,9982
22 Aug,Bali,9458
23 Aug,Bali,8814
24 Aug,Bali,8736
25 Aug,Bali,8599
26 Aug,Bali,8163
27 Aug,Bali,7991
28 Aug,Bali,7607
29 Aug,Bali,6933
30 Aug,Bali,6322
31 Aug,Bali,6425
1 Sep,Bali,6371
2 Sep,Bali,5991
3 Sep,Bali,5738
4 Sep,Bali,5258
5 Sep,Bali,5034
6 Sep,Bali,4871
7 Sep,Bali,4790
8 Sep,Bali,4770
9 Sep,Bali,4606
10 Sep,Bali,4437
11 Sep,Bali,4319
12 Sep,Bali,4121
13 Sep,Bali,3876
14 Sep,Bali,3401
15 Sep,Bali,2765
16 Sep,Bali,2345
17 Sep,Bali,2285
18 Sep,Bali,2211
19 Sep,Bali,2140
20 Sep,Bali,2001
21 Sep,Bali,1902
