Tanggal;Provinsi;Kasus Aktif
08-Jun;DKI Jakarta;11835
09-Jun;DKI Jakarta;12085
10-Jun;DKI Jakarta;13046
11-Jun;DKI Jakarta;14136
12-Jun;DKI Jakarta;15847
13-Jun;DKI Jakarta;17662
14-Jun;DKI Jakarta;19311
15-Jun;DKI Jakarta;19466
16-Jun;DKI Jakarta;20530
17-Jun;DKI Jakarta;22754
18-Jun;DKI Jakarta;24908
19-Jun;DKI Jakarta;27301
20-Jun;DKI Jakarta;30357
21-Jun;DKI Jakarta;32462
22-Jun;DKI Jakarta;32542
23-Jun;DKI Jakarta;35997
24-Jun;DKI Jakarta;41014
25-Jun;DKI Jakarta;45308
26-Jun;DKI Jakarta;51803
27-Jun;DKI Jakarta;57640
28-Jun;DKI Jakarta;62494
29-Jun;DKI Jakarta;66288
30-Jun;DKI Jakarta;70375
01-Jul;DKI Jakarta;74343
02-Jul;DKI Jakarta;78699
03-Jul;DKI Jakarta;82679
04-Jul;DKI Jakarta;87272
05-Jul;DKI Jakarta;91458
06-Jul;DKI Jakarta;94660
07-Jul;DKI Jakarta;100229
08-Jul;DKI Jakarta;102216
09-Jul;DKI Jakarta;100168
10-Jul;DKI Jakarta;96159
11-Jul;DKI Jakarta;88636
12-Jul;DKI Jakarta;82654
13-Jul;DKI Jakarta;90185
14-Jul;DKI Jakarta;99723
15-Jul;DKI Jakarta;109247
16-Jul;DKI Jakarta;113082
17-Jul;DKI Jakarta;111570
18-Jul;DKI Jakarta;108683
19-Jul;DKI Jakarta;100759
20-Jul;DKI Jakarta;94633
21-Jul;DKI Jakarta;89884
22-Jul;DKI Jakarta;86117
23-Jul;DKI Jakarta;79551
24-Jul;DKI Jakarta;73148
25-Jul;DKI Jakarta;64023
26-Jul;DKI Jakarta;51860
27-Jul;DKI Jakarta;40668
28-Jul;DKI Jakarta;35084
29-Jul;DKI Jakarta;27477
30-Jul;DKI Jakarta;19737
31-Jul;DKI Jakarta;17850
01-Aug;DKI Jakarta;15884
02-Aug;DKI Jakarta;14979
03-Aug;DKI Jakarta;14004
04-Aug;DKI Jakarta;14451
05-Aug;DKI Jakarta;13877
06-Aug;DKI Jakarta;12799
07-Aug;DKI Jakarta;10177
08-Aug;DKI Jakarta;10654
09-Aug;DKI Jakarta;10357
10-Aug;DKI Jakarta;10520
11-Aug;DKI Jakarta;11101
12-Aug;DKI Jakarta;9881
13-Aug;DKI Jakarta;9453
14-Aug;DKI Jakarta;9568
15-Aug;DKI Jakarta;9667
16-Aug;DKI Jakarta;9205
17-Aug;DKI Jakarta;8916
18-Aug;DKI Jakarta;9035
19-Aug;DKI Jakarta;8798
20-Aug;DKI Jakarta;8807
21-Aug;DKI Jakarta;8770
22-Aug;DKI Jakarta;8342
23-Aug;DKI Jakarta;8166
24-Aug;DKI Jakarta;8124
25-Aug;DKI Jakarta;8180
26-Aug;DKI Jakarta;7717
27-Aug;DKI Jakarta;7995
28-Aug;DKI Jakarta;8002
29-Aug;DKI Jakarta;7764
30-Aug;DKI Jakarta;7266
31-Aug;DKI Jakarta;7107
01-Sep;DKI Jakarta;6671
02-Sep;DKI Jakarta;6256
03-Sep;DKI Jakarta;5755
04-Sep;DKI Jakarta;5620
05-Sep;DKI Jakarta;5595
06-Sep;DKI Jakarta;5061
07-Sep;DKI Jakarta;4779
08-Sep;DKI Jakarta;4523
09-Sep;DKI Jakarta;4332
10-Sep;DKI Jakarta;4125
11-Sep;DKI Jakarta;3972
12-Sep;DKI Jakarta;3953
13-Sep;DKI Jakarta;3681
14-Sep;DKI Jakarta;3368
15-Sep;DKI Jakarta;3289
16-Sep;DKI Jakarta;3125
17-Sep;DKI Jakarta;2969
18-Sep;DKI Jakarta;2919
19-Sep;DKI Jakarta;2890
20-Sep;DKI Jakarta;2569
21-Sep;DKI Jakarta;2358
22-Sep;DKI Jakarta;2294
23-Sep;DKI Jakarta;2192
24-Sep;DKI Jakarta;2041
25-Sep;DKI Jakarta;1972
26-Sep;DKI Jakarta;2011
27-Sep;DKI Jakarta;1859
28-Sep;DKI Jakarta;1786
29-Sep;DKI Jakarta;1764
30-Sep;DKI Jakarta;1716
21-Mar;Jawa Timur;25
22-Mar;Jawa Timur;40
23-Mar;Jawa Timur;40
24-Mar;Jawa Timur;50
25-Mar;Jawa Timur;49
26-Mar;Jawa Timur;53
27-Mar;Jawa Timur;54
28-Mar;Jawa Timur;65
29-Mar;Jawa Timur;72
30-Mar;Jawa Timur;67
31-Mar;Jawa Timur;69
01-Apr;Jawa Timur;78
02-Apr;Jawa Timur;71
03-Apr;Jawa Timur;119
04-Apr;Jawa Timur;109
05-Apr;Jawa Timur;144
06-Apr;Jawa Timur;137
07-Apr;Jawa Timur;137
08-Apr;Jawa Timur;134
09-Apr;Jawa Timur;157
10-Apr;Jawa Timur;172
11-Apr;Jawa Timur;178
12-Apr;Jawa Timur;291
13-Apr;Jawa Timur;337
14-Apr;Jawa Timur;358
15-Apr;Jawa Timur;373
16-Apr;Jawa Timur;382
17-Apr;Jawa Timur;382
18-Apr;Jawa Timur;410
19-Apr;Jawa Timur;438
20-Apr;Jawa Timur;436
21-Apr;Jawa Timur;447
22-Apr;Jawa Timur;479
23-Apr;Jawa Timur;492
24-Apr;Jawa Timur;495
25-Apr;Jawa Timur;562
26-Apr;Jawa Timur;560
27-Apr;Jawa Timur;568
28-Apr;Jawa Timur;623
29-Apr;Jawa Timur;625
30-Apr;Jawa Timur;705
01-May;Jawa Timur;773
02-May;Jawa Timur;766
03-May;Jawa Timur;832
04-May;Jawa Timur;829
05-May;Jawa Timur;874
06-May;Jawa Timur;899
07-May;Jawa Timur;928
08-May;Jawa Timur;931
09-May;Jawa Timur;1051
10-May;Jawa Timur;1129
11-May;Jawa Timur;1143
12-May;Jawa Timur;1256
13-May;Jawa Timur;1335
14-May;Jawa Timur;1418
15-May;Jawa Timur;1449
16-May;Jawa Timur;1620
17-May;Jawa Timur;1646
18-May;Jawa Timur;1750
19-May;Jawa Timur;1780
20-May;Jawa Timur;1881
21-May;Jawa Timur;2354
22-May;Jawa Timur;2460
23-May;Jawa Timur;2898
24-May;Jawa Timur;2915
25-May;Jawa Timur;3105
26-May;Jawa Timur;3136
27-May;Jawa Timur;3300
28-May;Jawa Timur;3431
29-May;Jawa Timur;3499
30-May;Jawa Timur;3652
31-May;Jawa Timur;3852
01-Jun;Jawa Timur;3856
02-Jun;Jawa Timur;4018
03-Jun;Jawa Timur;4090
04-Jun;Jawa Timur;3882
05-Jun;Jawa Timur;3896
06-Jun;Jawa Timur;4011
07-Jun;Jawa Timur;4056
08-Jun;Jawa Timur;4312
09-Jun;Jawa Timur;4435
10-Jun;Jawa Timur;4595
11-Jun;Jawa Timur;4757
12-Jun;Jawa Timur;4981
13-Jun;Jawa Timur;4891
14-Jun;Jawa Timur;5001
15-Jun;Jawa Timur;5193
16-Jun;Jawa Timur;5346
17-Jun;Jawa Timur;5501
18-Jun;Jawa Timur;5794
19-Jun;Jawa Timur;5817
20-Jun;Jawa Timur;6089
21-Jun;Jawa Timur;6038
22-Jun;Jawa Timur;6274
23-Jun;Jawa Timur;6459
24-Jun;Jawa Timur;6553
25-Jun;Jawa Timur;6545
26-Jun;Jawa Timur;6676
27-Jun;Jawa Timur;6746
28-Jun;Jawa Timur;6957
29-Jun;Jawa Timur;7051
30-Jun;Jawa Timur;7231
01-Jul;Jawa Timur;7196
02-Jul;Jawa Timur;7356
03-Jul;Jawa Timur;7441
04-Jul;Jawa Timur;7727
05-Jul;Jawa Timur;8101
06-Jul;Jawa Timur;8272
07-Jul;Jawa Timur;8408
08-Jul;Jawa Timur;8546
09-Jul;Jawa Timur;8777
10-Jul;Jawa Timur;8762
11-Jul;Jawa Timur;8818
12-Jul;Jawa Timur;9109
13-Jul;Jawa Timur;9042
14-Jul;Jawa Timur;9022
15-Jul;Jawa Timur;8638
16-Jul;Jawa Timur;8347
17-Jul;Jawa Timur;8178
18-Jul;Jawa Timur;7816
19-Jul;Jawa Timur;7565
20-Jul;Jawa Timur;7395
21-Jul;Jawa Timur;7302
22-Jul;Jawa Timur;7137
23-Jul;Jawa Timur;6800
24-Jul;Jawa Timur;6846
25-Jul;Jawa Timur;6729
26-Jul;Jawa Timur;6632
27-Jul;Jawa Timur;6524
28-Jul;Jawa Timur;6414
29-Jul;Jawa Timur;6202
30-Jul;Jawa Timur;6031
31-Jul;Jawa Timur;5976
01-Aug;Jawa Timur;5728
02-Aug;Jawa Timur;5717
03-Aug;Jawa Timur;5707
04-Aug;Jawa Timur;5754
05-Aug;Jawa Timur;5763
06-Aug;Jawa Timur;5566
07-Aug;Jawa Timur;5438
08-Aug;Jawa Timur;5381
09-Aug;Jawa Timur;5403
10-Aug;Jawa Timur;5315
11-Aug;Jawa Timur;5222
12-Aug;Jawa Timur;5164
13-Aug;Jawa Timur;5060
14-Aug;Jawa Timur;4996
15-Aug;Jawa Timur;4956
16-Aug;Jawa Timur;5041
17-Aug;Jawa Timur;4947
18-Aug;Jawa Timur;4864
19-Aug;Jawa Timur;4736
20-Aug;Jawa Timur;4674
21-Aug;Jawa Timur;4688
22-Aug;Jawa Timur;4582
23-Aug;Jawa Timur;4511
24-Aug;Jawa Timur;4487
25-Aug;Jawa Timur;4475
26-Aug;Jawa Timur;4428
27-Aug;Jawa Timur;4424
28-Aug;Jawa Timur;4583
29-Aug;Jawa Timur;4898
30-Aug;Jawa Timur;5115
31-Aug;Jawa Timur;5034
01-Sep;Jawa Timur;5034
02-Sep;Jawa Timur;5076
03-Sep;Jawa Timur;5079
04-Sep;Jawa Timur;5116
05-Sep;Jawa Timur;5136
06-Sep;Jawa Timur;5045
07-Sep;Jawa Timur;5076
08-Sep;Jawa Timur;5003
09-Sep;Jawa Timur;4995
10-Sep;Jawa Timur;5127
11-Sep;Jawa Timur;5176
12-Sep;Jawa Timur;5169
13-Sep;Jawa Timur;4785
14-Sep;Jawa Timur;4726
15-Sep;Jawa Timur;4734
16-Sep;Jawa Timur;4729
17-Sep;Jawa Timur;4746
18-Sep;Jawa Timur;4678
19-Sep;Jawa Timur;4608
20-Sep;Jawa Timur;4509
21-Sep;Jawa Timur;4511
22-Sep;Jawa Timur;4424
23-Sep;Jawa Timur;4289
24-Sep;Jawa Timur;4174
25-Sep;Jawa Timur;4102
26-Sep;Jawa Timur;4025
27-Sep;Jawa Timur;3827
28-Sep;Jawa Timur;3713
29-Sep;Jawa Timur;3580
30-Sep;Jawa Timur;3494
01-Oct;Jawa Timur;3455
02-Oct;Jawa Timur;3360
03-Oct;Jawa Timur;3302
04-Oct;Jawa Timur;3215
05-Oct;Jawa Timur;3145
06-Oct;Jawa Timur;3112
07-Oct;Jawa Timur;3125
08-Oct;Jawa Timur;3114
09-Oct;Jawa Timur;3098
10-Oct;Jawa Timur;3093
11-Oct;Jawa Timur;3069
12-Oct;Jawa Timur;3040
13-Oct;Jawa Timur;2983
14-Oct;Jawa Timur;2935
15-Oct;Jawa Timur;2878
16-Oct;Jawa Timur;2804
17-Oct;Jawa Timur;2706
18-Oct;Jawa Timur;2680
19-Oct;Jawa Timur;2563
20-Oct;Jawa Timur;2536
21-Oct;Jawa Timur;2524
22-Oct;Jawa Timur;2432
23-Oct;Jawa Timur;2374
24-Oct;Jawa Timur;2341
25-Oct;Jawa Timur;2351
26-Oct;Jawa Timur;2331
27-Oct;Jawa Timur;2352
28-Oct;Jawa Timur;2345
29-Oct;Jawa Timur;2343
30-Oct;Jawa Timur;2332
31-Oct;Jawa Timur;2319
01-Nov;Jawa Timur;2241
02-Nov;Jawa Timur;2202
03-Nov;Jawa Timur;2194
04-Nov;Jawa Timur;2170
05-Nov;Jawa Timur;2166
06-Nov;Jawa Timur;2168
07-Nov;Jawa Timur;2156
08-Nov;Jawa Timur;2162
09-Nov;Jawa Timur;2140
10-Nov;Jawa Timur;2091
11-Nov;Jawa Timur;2055
12-Nov;Jawa Timur;2063
13-Nov;Jawa Timur;2067
14-Nov;Jawa Timur;2068
15-Nov;Jawa Timur;2015
16-Nov;Jawa Timur;2018
17-Nov;Jawa Timur;2172
18-Nov;Jawa Timur;2268
19-Nov;Jawa Timur;2458
20-Nov;Jawa Timur;2496
21-Nov;Jawa Timur;2563
22-Nov;Jawa Timur;2533
23-Nov;Jawa Timur;2471
24-Nov;Jawa Timur;2637
25-Nov;Jawa Timur;2724
26-Nov;Jawa Timur;2784
27-Nov;Jawa Timur;2814
28-Nov;Jawa Timur;2841
29-Nov;Jawa Timur;2937
30-Nov;Jawa Timur;2986
01-Dec;Jawa Timur;3012
02-Dec;Jawa Timur;3045
03-Dec;Jawa Timur;3240
04-Dec;Jawa Timur;3433
05-Dec;Jawa Timur;3504
06-Dec;Jawa Timur;3659
07-Dec;Jawa Timur;3729
08-Dec;Jawa Timur;3693
09-Dec;Jawa Timur;4015
10-Dec;Jawa Timur;4103
11-Dec;Jawa Timur;4299
12-Dec;Jawa Timur;4498
13-Dec;Jawa Timur;4592
14-Dec;Jawa Timur;4734
15-Dec;Jawa Timur;4660
16-Dec;Jawa Timur;4831
17-Dec;Jawa Timur;5065
18-Dec;Jawa Timur;5238
19-Dec;Jawa Timur;5422
20-Dec;Jawa Timur;5292
21-Dec;Jawa Timur;5475
22-Dec;Jawa Timur;5538
23-Dec;Jawa Timur;5662
24-Dec;Jawa Timur;5778
25-Dec;Jawa Timur;6002
26-Dec;Jawa Timur;6086
27-Dec;Jawa Timur;6184
28-Dec;Jawa Timur;6221
29-Dec;Jawa Timur;6153
30-Dec;Jawa Timur;6077
31-Dec;Jawa Timur;6190
01-Jan;Jawa Timur;6201
02-Jan;Jawa Timur;6066
03-Jan;Jawa Timur;5997
04-Jan;Jawa Timur;6038
05-Jan;Jawa Timur;6132
06-Jan;Jawa Timur;6224
07-Jan;Jawa Timur;6247
08-Jan;Jawa Timur;6457
09-Jan;Jawa Timur;6627
10-Jan;Jawa Timur;6601
11-Jan;Jawa Timur;6801
12-Jan;Jawa Timur;6865
13-Jan;Jawa Timur;6864
14-Jan;Jawa Timur;6998
15-Jan;Jawa Timur;7265
16-Jan;Jawa Timur;7640
17-Jan;Jawa Timur;7572
18-Jan;Jawa Timur;7520
19-Jan;Jawa Timur;7589
20-Jan;Jawa Timur;7636
21-Jan;Jawa Timur;7742
22-Jan;Jawa Timur;7933
23-Jan;Jawa Timur;7942
24-Jan;Jawa Timur;7839
25-Jan;Jawa Timur;7826
26-Jan;Jawa Timur;7886
27-Jan;Jawa Timur;7953
28-Jan;Jawa Timur;8067
29-Jan;Jawa Timur;8008
30-Jan;Jawa Timur;7844
31-Jan;Jawa Timur;7767
01-Feb;Jawa Timur;7436
02-Feb;Jawa Timur;7340
03-Feb;Jawa Timur;7119
04-Feb;Jawa Timur;6945
05-Feb;Jawa Timur;6823
06-Feb;Jawa Timur;6736
07-Feb;Jawa Timur;6480
08-Feb;Jawa Timur;6194
09-Feb;Jawa Timur;5891
10-Feb;Jawa Timur;5752
11-Feb;Jawa Timur;5917
12-Feb;Jawa Timur;5488
13-Feb;Jawa Timur;5337
14-Feb;Jawa Timur;5137
15-Feb;Jawa Timur;4794
16-Feb;Jawa Timur;4634
17-Feb;Jawa Timur;4583
18-Feb;Jawa Timur;4441
19-Feb;Jawa Timur;4371
20-Feb;Jawa Timur;4347
21-Feb;Jawa Timur;4185
22-Feb;Jawa Timur;4041
23-Feb;Jawa Timur;4031
24-Feb;Jawa Timur;4023
25-Feb;Jawa Timur;3924
26-Feb;Jawa Timur;3898
27-Feb;Jawa Timur;3802
28-Feb;Jawa Timur;3634
01-Mar;Jawa Timur;3488
02-Mar;Jawa Timur;3340
03-Mar;Jawa Timur;3223
04-Mar;Jawa Timur;3103
05-Mar;Jawa Timur;3012
06-Mar;Jawa Timur;2922
07-Mar;Jawa Timur;2802
08-Mar;Jawa Timur;2675
09-Mar;Jawa Timur;2608
10-Mar;Jawa Timur;2584
11-Mar;Jawa Timur;2528
12-Mar;Jawa Timur;2485
13-Mar;Jawa Timur;2414
14-Mar;Jawa Timur;2373
15-Mar;Jawa Timur;2291
16-Mar;Jawa Timur;2235
17-Mar;Jawa Timur;2189
18-Mar;Jawa Timur;2181
19-Mar;Jawa Timur;2147
20-Mar;Jawa Timur;2114
21-Mar;Jawa Timur;2122
22-Mar;Jawa Timur;2074
23-Mar;Jawa Timur;2015
24-Mar;Jawa Timur;2047
25-Mar;Jawa Timur;2141
26-Mar;Jawa Timur;2161
27-Mar;Jawa Timur;2064
28-Mar;Jawa Timur;2078
29-Mar;Jawa Timur;2020
30-Mar;Jawa Timur;1998
31-Mar;Jawa Timur;2023
01-Apr;Jawa Timur;2024
02-Apr;Jawa Timur;1994
03-Apr;Jawa Timur;1953
04-Apr;Jawa Timur;1945
05-Apr;Jawa Timur;1876
06-Apr;Jawa Timur;1856
07-Apr;Jawa Timur;1924
08-Apr;Jawa Timur;1965
09-Apr;Jawa Timur;2010
10-Apr;Jawa Timur;2034
11-Apr;Jawa Timur;1997
12-Apr;Jawa Timur;1979
13-Apr;Jawa Timur;1973
14-Apr;Jawa Timur;1977
15-Apr;Jawa Timur;2017
16-Apr;Jawa Timur;2041
17-Apr;Jawa Timur;2050
18-Apr;Jawa Timur;2051
19-Apr;Jawa Timur;2039
20-Apr;Jawa Timur;2051
21-Apr;Jawa Timur;2097
22-Apr;Jawa Timur;2130
23-Apr;Jawa Timur;2143
24-Apr;Jawa Timur;2152
25-Apr;Jawa Timur;2155
26-Apr;Jawa Timur;1715
27-Apr;Jawa Timur;1683
28-Apr;Jawa Timur;1697
29-Apr;Jawa Timur;1746
30-Apr;Jawa Timur;1775
01-May;Jawa Timur;1785
02-May;Jawa Timur;1756
03-May;Jawa Timur;1699
04-May;Jawa Timur;1722
05-May;Jawa Timur;1741
06-May;Jawa Timur;1722
07-May;Jawa Timur;1652
08-May;Jawa Timur;1651
09-May;Jawa Timur;1668
10-May;Jawa Timur;1640
11-May;Jawa Timur;1673
12-May;Jawa Timur;1675
13-May;Jawa Timur;1661
14-May;Jawa Timur;1614
15-May;Jawa Timur;1542
16-May;Jawa Timur;1526
17-May;Jawa Timur;1435
18-May;Jawa Timur;1411
19-May;Jawa Timur;1437
20-May;Jawa Timur;1432
21-May;Jawa Timur;1491
22-May;Jawa Timur;1512
23-May;Jawa Timur;1524
24-May;Jawa Timur;1525
25-May;Jawa Timur;1537
26-May;Jawa Timur;1648
27-May;Jawa Timur;1660
28-May;Jawa Timur;1681
29-May;Jawa Timur;1714
30-May;Jawa Timur;1754
31-May;Jawa Timur;1748
01-Jun;Jawa Timur;1782
02-Jun;Jawa Timur;1789
03-Jun;Jawa Timur;1818
04-Jun;Jawa Timur;1841
05-Jun;Jawa Timur;1879
06-Jun;Jawa Timur;1946
07-Jun;Jawa Timur;2023
08-Jun;Jawa Timur;2131
09-Jun;Jawa Timur;2283
10-Jun;Jawa Timur;2449
11-Jun;Jawa Timur;2599
12-Jun;Jawa Timur;2731
13-Jun;Jawa Timur;2915
14-Jun;Jawa Timur;3008
15-Jun;Jawa Timur;3221
16-Jun;Jawa Timur;3621
17-Jun;Jawa Timur;3951
18-Jun;Jawa Timur;4235
19-Jun;Jawa Timur;4544
20-Jun;Jawa Timur;4856
21-Jun;Jawa Timur;5158
22-Jun;Jawa Timur;5480
23-Jun;Jawa Timur;5880
24-Jun;Jawa Timur;6380
25-Jun;Jawa Timur;6794
26-Jun;Jawa Timur;7155
27-Jun;Jawa Timur;7483
28-Jun;Jawa Timur;7939
29-Jun;Jawa Timur;8379
30-Jun;Jawa Timur;8840
01-Jul;Jawa Timur;9468
02-Jul;Jawa Timur;9987
03-Jul;Jawa Timur;10708
04-Jul;Jawa Timur;11358
05-Jul;Jawa Timur;11885
06-Jul;Jawa Timur;12494
07-Jul;Jawa Timur;13842
08-Jul;Jawa Timur;14937
09-Jul;Jawa Timur;15572
10-Jul;Jawa Timur;16412
11-Jul;Jawa Timur;17118
12-Jul;Jawa Timur;18020
13-Jul;Jawa Timur;21979
14-Jul;Jawa Timur;26996
15-Jul;Jawa Timur;33027
16-Jul;Jawa Timur;38288
17-Jul;Jawa Timur;42221
18-Jul;Jawa Timur;44566
19-Jul;Jawa Timur;45765
20-Jul;Jawa Timur;48569
21-Jul;Jawa Timur;49046
22-Jul;Jawa Timur;52219
23-Jul;Jawa Timur;54697
24-Jul;Jawa Timur;55612
25-Jul;Jawa Timur;55191
26-Jul;Jawa Timur;53487
27-Jul;Jawa Timur;54514
28-Jul;Jawa Timur;55944
29-Jul;Jawa Timur;57126
30-Jul;Jawa Timur;56990
31-Jul;Jawa Timur;56194
01-Aug;Jawa Timur;53547
02-Aug;Jawa Timur;49855
03-Aug;Jawa Timur;49263
04-Aug;Jawa Timur;48762
05-Aug;Jawa Timur;47875
06-Aug;Jawa Timur;46978
07-Aug;Jawa Timur;45565
08-Aug;Jawa Timur;44271
09-Aug;Jawa Timur;42454
10-Aug;Jawa Timur;41272
11-Aug;Jawa Timur;39451
12-Aug;Jawa Timur;38165
13-Aug;Jawa Timur;37706
14-Aug;Jawa Timur;36173
15-Aug;Jawa Timur;34123
16-Aug;Jawa Timur;31662
17-Aug;Jawa Timur;29780
18-Aug;Jawa Timur;27827
19-Aug;Jawa Timur;26908
20-Aug;Jawa Timur;25866
21-Aug;Jawa Timur;24416
22-Aug;Jawa Timur;22832
23-Aug;Jawa Timur;20434
24-Aug;Jawa Timur;18636
25-Aug;Jawa Timur;17359
26-Aug;Jawa Timur;15922
27-Aug;Jawa Timur;14800
28-Aug;Jawa Timur;13784
29-Aug;Jawa Timur;12695
30-Aug;Jawa Timur;11563
31-Aug;Jawa Timur;11091
01-Sep;Jawa Timur;10593
02-Sep;Jawa Timur;9797
03-Sep;Jawa Timur;9389
04-Sep;Jawa Timur;8710
05-Sep;Jawa Timur;8209
06-Sep;Jawa Timur;7520
07-Sep;Jawa Timur;7121
08-Sep;Jawa Timur;6729
09-Sep;Jawa Timur;6344
10-Sep;Jawa Timur;6023
11-Sep;Jawa Timur;5850
12-Sep;Jawa Timur;5572
13-Sep;Jawa Timur;5171
14-Sep;Jawa Timur;4909
15-Sep;Jawa Timur;4636
16-Sep;Jawa Timur;4289
17-Sep;Jawa Timur;4005
18-Sep;Jawa Timur;3742
19-Sep;Jawa Timur;3484
20-Sep;Jawa Timur;3191
21-Sep;Jawa Timur;2956
22-Sep;Jawa Timur;2870
23-Sep;Jawa Timur;2640
24-Sep;Jawa Timur;2484
25-Sep;Jawa Timur;2314
26-Sep;Jawa Timur;2237
27-Sep;Jawa Timur;2028
28-Sep;Jawa Timur;1947
29-Sep;Jawa Timur;1886
30-Sep;Jawa Timur;1811
21-Mar;Bali;2
22-Mar;Bali;1
23-Mar;Bali;4
24-Mar;Bali;4
25-Mar;Bali;7
26-Mar;Bali;7
27-Mar;Bali;7
28-Mar;Bali;7
29-Mar;Bali;8
30-Mar;Bali;17
31-Mar;Bali;17
01-Apr;Bali;13
02-Apr;Bali;13
03-Apr;Bali;15
04-Apr;Bali;20
05-Apr;Bali;15
06-Apr;Bali;23
07-Apr;Bali;23
08-Apr;Bali;29
09-Apr;Bali;43
10-Apr;Bali;54
11-Apr;Bali;58
12-Apr;Bali;60
13-Apr;Bali;64
14-Apr;Bali;69
15-Apr;Bali;73
16-Apr;Bali;79
17-Apr;Bali;86
18-Apr;Bali;92
19-Apr;Bali;94
20-Apr;Bali;95
21-Apr;Bali;105
22-Apr;Bali;101
23-Apr;Bali;108
24-Apr;Bali;118
25-Apr;Bali;109
26-Apr;Bali;107
27-Apr;Bali;109
28-Apr;Bali;123
29-Apr;Bali;115
30-Apr;Bali;105
01-May;Bali;110
02-May;Bali;104
03-May;Bali;107
04-May;Bali;108
05-May;Bali;113
06-May;Bali;107
07-May;Bali;100
08-May;Bali;101
09-May;Bali;105
10-May;Bali;103
11-May;Bali;100
12-May;Bali;109
13-May;Bali;108
14-May;Bali;110
15-May;Bali;107
16-May;Bali;99
17-May;Bali;94
18-May;Bali;98
19-May;Bali;92
20-May;Bali;91
21-May;Bali;90
22-May;Bali;92
23-May;Bali;97
24-May;Bali;97
25-May;Bali;97
26-May;Bali;108
27-May;Bali;109
28-May;Bali;102
29-May;Bali;119
30-May;Bali;123
31-May;Bali;132
01-Jun;Bali;143
02-Jun;Bali;148
03-Jun;Bali;136
04-Jun;Bali;141
05-Jun;Bali;150
06-Jun;Bali;181
07-Jun;Bali;204
08-Jun;Bali;212
09-Jun;Bali;194
10-Jun;Bali;223
11-Jun;Bali;230
12-Jun;Bali;242
13-Jun;Bali;255
14-Jun;Bali;261
15-Jun;Bali;252
16-Jun;Bali;266
17-Jun;Bali;281
18-Jun;Bali;336
19-Jun;Bali;404
20-Jun;Bali;420
21-Jun;Bali;438
22-Jun;Bali;456
23-Jun;Bali;468
24-Jun;Bali;503
25-Jun;Bali;546
26-Jun;Bali;522
27-Jun;Bali;607
28-Jun;Bali;630
29-Jun;Bali;648
30-Jun;Bali;681
01-Jul;Bali;652
02-Jul;Bali;749
03-Jul;Bali;777
04-Jul;Bali;842
05-Jul;Bali;862
06-Jul;Bali;903
07-Jul;Bali;881
08-Jul;Bali;867
09-Jul;Bali;827
10-Jul;Bali;882
11-Jul;Bali;768
12-Jul;Bali;757
13-Jul;Bali;722
14-Jul;Bali;759
15-Jul;Bali;779
16-Jul;Bali;782
17-Jul;Bali;777
18-Jul;Bali;781
19-Jul;Bali;713
20-Jul;Bali;679
21-Jul;Bali;700
22-Jul;Bali;710
23-Jul;Bali;696
24-Jul;Bali;688
25-Jul;Bali;658
26-Jul;Bali;620
27-Jul;Bali;601
28-Jul;Bali;574
29-Jul;Bali;551
30-Jul;Bali;524
31-Jul;Bali;483
01-Aug;Bali;476
02-Aug;Bali;469
03-Aug;Bali;455
04-Aug;Bali;445
05-Aug;Bali;439
06-Aug;Bali;428
07-Aug;Bali;425
08-Aug;Bali;431
09-Aug;Bali;461
10-Aug;Bali;460
11-Aug;Bali;457
12-Aug;Bali;455
13-Aug;Bali;453
14-Aug;Bali;447
15-Aug;Bali;449
16-Aug;Bali;437
17-Aug;Bali;436
18-Aug;Bali;459
19-Aug;Bali;468
20-Aug;Bali;490
21-Aug;Bali;503
22-Aug;Bali;513
23-Aug;Bali;508
24-Aug;Bali;517
25-Aug;Bali;538
26-Aug;Bali;555
27-Aug;Bali;561
28-Aug;Bali;581
29-Aug;Bali;600
30-Aug;Bali;658
31-Aug;Bali;705
01-Sep;Bali;763
02-Sep;Bali;826
03-Sep;Bali;879
04-Sep;Bali;985
05-Sep;Bali;1046
06-Sep;Bali;1090
07-Sep;Bali;1158
08-Sep;Bali;1196
09-Sep;Bali;1259
10-Sep;Bali;1246
11-Sep;Bali;1288
12-Sep;Bali;1352
13-Sep;Bali;1361
14-Sep;Bali;1351
15-Sep;Bali;1359
16-Sep;Bali;1354
17-Sep;Bali;1319
18-Sep;Bali;1271
19-Sep;Bali;1209
20-Sep;Bali;1195
21-Sep;Bali;1248
22-Sep;Bali;1230
23-Sep;Bali;1267
24-Sep;Bali;1250
25-Sep;Bali;1316
26-Sep;Bali;1290
27-Sep;Bali;1291
28-Sep;Bali;1250
29-Sep;Bali;1225
30-Sep;Bali;1238
01-Oct;Bali;1254
02-Oct;Bali;1287
03-Oct;Bali;1281
04-Oct;Bali;1258
05-Oct;Bali;1210
06-Oct;Bali;1174
07-Oct;Bali;1154
08-Oct;Bali;1129
09-Oct;Bali;1125
10-Oct;Bali;1110
11-Oct;Bali;1118
12-Oct;Bali;1070
13-Oct;Bali;997
14-Oct;Bali;958
15-Oct;Bali;900
16-Oct;Bali;858
17-Oct;Bali;849
18-Oct;Bali;842
19-Oct;Bali;848
20-Oct;Bali;816
21-Oct;Bali;806
22-Oct;Bali;793
